Date,Open,High,Low,Close,Volume,Stock_Code
2015-02-03 00:00:00+08:00,15.090826462796993,15.117968893187854,14.873692051870405,14.92797565460205,2181042,1210.TW
2015-02-04 00:00:00+08:00,15.090825080871582,15.172249848487633,14.900833117734157,15.090825080871582,4269739,1210.TW
2015-02-05 00:00:00+08:00,15.199391961555301,15.3622427514641,15.090824768282769,15.280817985534668,3859047,1210.TW
2015-02-06 00:00:00+08:00,15.362245559692383,15.416529166251728,15.199394740014352,15.362245559692383,3890638,1210.TW
2015-02-09 00:00:00+08:00,15.362245040245742,15.362245040245742,15.172251794687236,15.199394226074219,1888211,1210.TW
2015-02-10 00:00:00+08:00,15.19939223344681,15.25367583105412,14.873690647802961,14.982257843017578,2883349,1210.TW
2015-02-11 00:00:00+08:00,14.982259257333698,15.090826462796993,14.873692051870405,14.92797565460205,1883351,1210.TW
2015-02-12 00:00:00+08:00,15.009399868123463,15.009399868123463,14.927973844872293,14.955116271972656,814093,1210.TW
2015-02-13 00:00:00+08:00,14.955116673238903,15.090825038232195,14.927974245410269,14.982257843017578,1552853,1210.TW
2015-02-24 00:00:00+08:00,15.090826462796993,15.14511006552864,14.900834482261265,14.92797565460205,2641551,1210.TW
2015-02-25 00:00:00+08:00,15.036539626893047,15.036539626893047,14.92797244477398,15.009398460388184,1505465,1210.TW
2015-02-26 00:00:00+08:00,14.982259257333698,15.00940168772456,14.819409707188832,14.92797565460205,2046169,1210.TW
2015-03-02 00:00:00+08:00,14.927973844872293,15.009399868123463,14.819407910620606,14.955116271972656,1453218,1210.TW
2015-03-03 00:00:00+08:00,15.063685290456208,15.063685290456208,14.92797565460205,14.92797565460205,1712026,1210.TW
2015-03-04 00:00:00+08:00,14.98225789756525,14.98225789756525,14.846549532077868,14.900833129882812,1567434,1210.TW
2015-03-05 00:00:00+08:00,14.927974245410269,15.00940027084621,14.900833075631594,14.982257843017578,1533412,1210.TW
2015-03-06 00:00:00+08:00,14.98225789756525,15.036541495370194,14.900833129882812,14.900833129882812,1385174,1210.TW
2015-03-09 00:00:00+08:00,14.900832675821853,14.955116271972658,14.846549079671048,14.955116271972656,1348722,1210.TW
2015-03-10 00:00:00+08:00,14.98225789756525,15.009400325492702,14.87369070195536,14.900833129882812,1448357,1210.TW
2015-03-11 00:00:00+08:00,14.846549586725441,14.900833184730194,14.819408416748047,14.819408416748047,1783715,1210.TW
2015-03-12 00:00:00+08:00,14.819409707188832,14.92797565460205,14.792267276797972,14.92797565460205,1551638,1210.TW
2015-03-13 00:00:00+08:00,14.92797565460205,15.00940168772456,14.900834482261265,14.92797565460205,1478734,1210.TW
2015-03-16 00:00:00+08:00,14.92797763468875,14.955120068679857,14.819411672875054,14.846552848815918,1230861,1210.TW
2015-03-17 00:00:00+08:00,14.927974354707588,14.927974354707588,14.819408416748047,14.819408416748047,2018223,1210.TW
2015-03-18 00:00:00+08:00,14.819408416748047,14.873690756702834,14.792265988720688,14.819408416748047,1811662,1210.TW
2015-03-19 00:00:00+08:00,14.819408416748047,14.873690756702834,14.819408416748047,14.819408416748047,1557713,1210.TW
2015-03-20 00:00:00+08:00,14.819410166149499,14.900834943743677,14.819410166149499,14.873692512512207,1770350,1210.TW
2015-03-23 00:00:00+08:00,14.900834943743677,14.900834943743677,14.846551339330853,14.873692512512207,2092342,1210.TW
2015-03-24 00:00:00+08:00,14.873692512512207,14.900834943743677,14.846551339330853,14.873692512512207,1419196,1210.TW
2015-03-25 00:00:00+08:00,14.927975172305404,15.335102808664217,14.900834000841503,15.172250747680664,5398534,1210.TW
2015-03-26 00:00:00+08:00,15.145112019273332,15.145112019273332,14.95512001422832,15.036544799804688,2777639,1210.TW
2015-03-27 00:00:00+08:00,14.76512660467547,14.76512660467547,14.168006954397917,14.385141372680664,10487228,1210.TW
2015-03-30 00:00:00+08:00,14.385139979364638,14.385139979364638,14.113721982800211,14.249431610107422,5024294,1210.TW
2015-03-31 00:00:00+08:00,14.249431610107424,14.330856380051753,14.140863153431656,14.249431610107422,2854188,1210.TW
2015-04-01 00:00:00+08:00,14.249431898886835,14.249431898886835,13.869446695995846,13.950871467590332,5854184,1210.TW
2015-04-02 00:00:00+08:00,13.95087251471512,14.059439723689955,13.896588910227702,13.978014945983887,2671928,1210.TW
2015-04-07 00:00:00+08:00,13.978013896821842,14.032296239184818,13.923730296408843,13.950871467590332,1939244,1210.TW
2015-04-08 00:00:00+08:00,13.950873842503036,14.005157452156949,13.84230662319521,13.896590232849121,2866338,1210.TW
2015-04-09 00:00:00+08:00,13.896588419908637,13.978014452791834,13.869447247647619,13.923730850219727,2230859,1210.TW
2015-04-10 00:00:00+08:00,13.978015738558538,14.113724128446895,13.950873305750754,14.03229808807373,2191977,1210.TW
2015-04-13 00:00:00+08:00,14.032298135176452,14.032298135176452,13.842306137084961,13.842306137084961,3091125,1210.TW
2015-04-14 00:00:00+08:00,13.84230481733653,13.950872022480745,13.815163645075513,13.923730850219727,1530982,1210.TW
2015-04-15 00:00:00+08:00,13.923731778421704,13.923731778421704,13.81516456604004,13.815164566040039,2092342,1210.TW
2015-04-16 00:00:00+08:00,13.815164103755496,13.89658888129202,13.815164103755496,13.869447708129883,1776425,1210.TW
2015-04-17 00:00:00+08:00,13.842305247640185,13.869447678795028,13.625170830601888,13.760880470275879,3556495,1210.TW
2015-04-20 00:00:00+08:00,13.733734521989087,13.760876946192907,13.543742584761496,13.570883750915527,3716884,1210.TW
2015-04-21 00:00:00+08:00,13.570883750915527,13.652309765477202,13.516600160557674,13.570883750915527,1703521,1210.TW
2015-04-22 00:00:00+08:00,13.570889064063525,13.570889064063525,13.353755875671942,13.4351806640625,3230858,1210.TW
2015-04-23 00:00:00+08:00,13.462322235107422,13.570889461507914,13.435181057532459,13.462322235107422,2071686,1210.TW
2015-04-24 00:00:00+08:00,13.462318954117023,13.679453353998753,13.462318954117023,13.62516975402832,1976911,1210.TW
2015-04-27 00:00:00+08:00,13.625169812171665,13.652312241297714,13.516602611767507,13.543745040893555,2792219,1210.TW
2015-04-28 00:00:00+08:00,13.57088480300104,13.625168397567238,13.543743634742883,13.598027229309082,2184687,1210.TW
2015-04-29 00:00:00+08:00,13.59802617511935,13.652309765477202,13.570883750915527,13.570883750915527,2218709,1210.TW
2015-04-30 00:00:00+08:00,13.570883750915527,13.652309765477202,13.570883750915527,13.570883750915527,2238150,1210.TW
2015-05-04 00:00:00+08:00,13.733738009611223,13.733738009611223,13.570887197182419,13.652313232421875,2510324,1210.TW
2015-05-05 00:00:00+08:00,13.679456778257201,13.679456778257201,13.435181146267887,13.48946475982666,3100846,1210.TW
2015-05-06 00:00:00+08:00,13.462322324022109,13.48946475982666,13.435181146267887,13.48946475982666,2247870,1210.TW
2015-05-07 00:00:00+08:00,13.489462299291937,13.489462299291937,13.21804428100586,13.21804428100586,4304976,1210.TW
2015-05-08 00:00:00+08:00,13.218043786869606,13.353753419964395,13.136617755402721,13.1637601852417,2388818,1210.TW
2015-05-11 00:00:00+08:00,13.190902258196799,13.245187121583347,12.865201884228458,12.946626663208008,3247869,1210.TW
2015-05-12 00:00:00+08:00,12.973768726223264,13.02805233001709,12.865201518635613,13.02805233001709,2151880,1210.TW
2015-05-13 00:00:00+08:00,13.028052236023992,13.082335839426179,12.919485029219617,13.000909805297852,1166462,1210.TW
2015-05-14 00:00:00+08:00,12.9466261707153,12.97376860137607,12.865201394833166,12.892342567443848,1019439,1210.TW
2015-05-15 00:00:00+08:00,12.892342202624848,13.028051835988299,12.865201030782188,12.97376823425293,1284323,1210.TW
2015-05-18 00:00:00+08:00,13.136617430709968,13.408036690190983,13.109476259591878,13.353753089904785,3019437,1210.TW
2015-05-19 00:00:00+08:00,13.353753419964395,13.353753419964395,13.1637601852417,13.1637601852417,1438637,1210.TW
2015-05-20 00:00:00+08:00,13.163760583676197,13.272327790218071,13.082335807794838,13.190901756286621,826244,1210.TW
2015-05-21 00:00:00+08:00,13.190901261758299,13.218043691401238,13.082335317336662,13.136617660522461,662210,1210.TW
2015-05-22 00:00:00+08:00,13.055193408700038,13.082335839426179,12.973768632621804,13.000909805297852,2144590,1210.TW
2015-05-25 00:00:00+08:00,12.919484138488771,12.946625309293577,12.810916939169537,12.91948413848877,2007287,1210.TW
2015-05-26 00:00:00+08:00,12.892342168169048,12.91948459798922,12.810917394808634,12.865200996398926,1262452,1210.TW
2015-05-27 00:00:00+08:00,12.810917948036028,12.83806037902832,12.756634344101549,12.83806037902832,2038879,1210.TW
2015-05-28 00:00:00+08:00,12.838060222222484,12.919484998104618,12.838060222222484,12.892342567443848,1059536,1210.TW
2015-05-29 00:00:00+08:00,12.892342168169048,12.946625769759342,12.75663379321834,12.865200996398926,1003643,1210.TW
2015-06-01 00:00:00+08:00,12.86520201675681,12.86520201675681,12.675208767097118,12.783777236938477,1530982,1210.TW
2015-06-02 00:00:00+08:00,12.756633222410725,12.756633222410725,12.59378242492676,12.593782424926758,1756984,1210.TW
2015-06-03 00:00:00+08:00,12.593784240073859,12.702351454044338,12.53950063308862,12.566641807556152,2987845,1210.TW
2015-06-04 00:00:00+08:00,12.566641945986062,12.648067986385971,12.376649948469922,12.403792381286621,3410688,1210.TW
2015-06-05 00:00:00+08:00,12.376648868520638,12.40379129896897,11.88809770095145,11.969522476196289,4216276,1210.TW
2015-06-08 00:00:00+08:00,11.942381858825684,11.969523032485336,11.69810626368827,11.942381858825684,2405829,1210.TW
2015-06-09 00:00:00+08:00,11.942382371368295,11.996664721017284,11.670964332872385,11.69810676574707,3708379,1210.TW
2015-06-10 00:00:00+08:00,11.698104706719414,11.888096671200252,11.67096227862217,11.752387046813965,2408259,1210.TW
2015-06-11 00:00:00+08:00,11.779529432861805,11.860954200762938,11.616678639009573,11.643819808959961,2290397,1210.TW
2015-06-12 00:00:00+08:00,11.643820729262682,11.72524676164952,11.508112352684703,11.535253524780273,2003642,1210.TW
2015-06-15 00:00:00+08:00,11.535252708652711,11.698104761904487,11.535252708652711,11.6709623336792,746050,1210.TW
2015-06-16 00:00:00+08:00,11.670962792122252,11.725246392655146,11.589536762297895,11.616679191589355,934385,1210.TW
2015-06-17 00:00:00+08:00,11.589537093174277,11.616679523240643,11.399545114909966,11.42668628692627,1999997,1210.TW
2015-06-18 00:00:00+08:00,11.508111895766236,11.670962696024015,11.508111895766236,11.589536666870117,1353582,1210.TW
2015-06-22 00:00:00+08:00,11.670963777999303,11.77953098823605,11.670963777999303,11.725247383117676,748480,1210.TW
2015-06-23 00:00:00+08:00,11.752388611007573,11.942381858825684,11.752388611007573,11.942381858825684,1125150,1210.TW
2015-06-24 00:00:00+08:00,11.942380869038168,11.969522040448352,11.833813667297363,11.833813667297363,573510,1210.TW
2015-06-25 00:00:00+08:00,11.833813667297363,11.91523843957795,11.752387636966743,11.833813667297363,626973,1210.TW
2015-06-26 00:00:00+08:00,11.942382324220715,11.942382324220715,11.77953150176609,11.88809871673584,656135,1210.TW
2015-06-29 00:00:00+08:00,11.806671164429476,11.806671164429476,11.616679191589355,11.616679191589355,1091128,1210.TW
2015-06-30 00:00:00+08:00,11.426685016569802,11.833812615952628,11.426685016569802,11.806670188903809,811663,1210.TW
2015-07-01 00:00:00+08:00,11.888097315943542,12.43093206877907,11.860954886374245,12.24094009399414,1849329,1210.TW
2015-07-02 00:00:00+08:00,12.37664856368248,12.430932165192054,12.213799017203804,12.268082618713379,1172537,1210.TW
2015-07-03 00:00:00+08:00,12.240939961700633,12.240939961700633,12.023805559693077,12.105230331420898,715673,1210.TW
2015-07-06 00:00:00+08:00,12.105231842338174,12.186657882279228,12.050948235060865,12.07809066772461,862696,1210.TW
2015-07-07 00:00:00+08:00,12.078090177032397,12.159514955615256,11.94238179337759,12.02380657196045,735114,1210.TW
2015-07-08 00:00:00+08:00,11.969521537572456,12.023805136162238,11.72524597294342,11.779529571533203,1403400,1210.TW
2015-07-09 00:00:00+08:00,11.7252459320798,11.7252459320798,11.399544341676199,11.6709623336792,1618466,1210.TW
2015-07-10 00:00:00+08:00,11.6709623336792,11.6709623336792,11.6709623336792,11.6709623336792,0,1210.TW
2015-07-13 00:00:00+08:00,11.806670700655712,11.86095429905631,11.6709623336792,11.6709623336792,657350,1210.TW
2015-07-14 00:00:00+08:00,11.779530460240359,11.779530460240359,11.562396049499512,11.562396049499512,733899,1210.TW
2015-07-15 00:00:00+08:00,11.562396512267501,11.725247326841004,11.508112907409668,11.508112907409668,888212,1210.TW
2015-07-16 00:00:00+08:00,11.589536762297895,11.69810522141371,11.480969561232104,11.616679191589355,1061967,1210.TW
2015-07-17 00:00:00+08:00,11.562395954925908,11.643820729262682,11.535253524780273,11.535253524780273,703522,1210.TW
2015-07-20 00:00:00+08:00,11.535253586417364,11.616679619239292,11.426686381354841,11.453828811645508,820169,1210.TW
2015-07-21 00:00:00+08:00,11.39954662322998,11.453830232495134,11.318121838357365,11.39954662322998,1834748,1210.TW
2015-07-22 00:00:00+08:00,11.399543841723903,12.349506143046709,11.372402672738927,11.996662139892578,3041308,1210.TW
2015-07-23 00:00:00+08:00,12.105231350543306,12.213799818737336,11.88809818830564,12.02380657196045,3037663,1210.TW
2015-07-24 00:00:00+08:00,12.023805136162238,12.023805136162238,11.698104802673518,11.779529571533203,1380314,1210.TW
2015-07-27 00:00:00+08:00,11.779530460240359,11.860955235243141,11.399545241443874,11.562396049499512,2063180,1210.TW
2015-07-28 00:00:00+08:00,11.56239601670803,11.56239601670803,11.372404036873652,11.453828811645508,1275818,1210.TW
2015-07-29 00:00:00+08:00,11.562396512267501,11.589537685671356,11.426686871097854,11.508112907409668,722963,1210.TW
2015-07-30 00:00:00+08:00,11.508111990523565,11.643820362830791,11.42668596069921,11.616679191589355,619683,1210.TW
2015-07-31 00:00:00+08:00,11.616679619239292,11.643820791479886,11.453828811645508,11.453828811645508,681651,1210.TW
2015-08-03 00:00:00+08:00,11.453828811645508,11.535253586417364,11.426686381354841,11.453828811645508,1015794,1210.TW
2015-08-04 00:00:00+08:00,11.426686286926271,11.589537093174277,11.399545114909966,11.42668628692627,950181,1210.TW
2015-08-05 00:00:00+08:00,11.426686320297865,11.535253524780273,11.399545148202296,11.535253524780273,856621,1210.TW
2015-08-06 00:00:00+08:00,11.508112759753045,11.535253932808661,10.85670950981697,10.965276718139648,3183470,1210.TW
2015-08-07 00:00:00+08:00,10.910993668284414,10.938136100769043,10.721001673092706,10.938136100769043,1945319,1210.TW
2015-08-10 00:00:00+08:00,10.96527674738145,11.128127560299754,10.910993143075348,11.073843955993652,789792,1210.TW
2015-08-11 00:00:00+08:00,11.182411104367743,11.182411104367743,10.856709480285645,10.856709480285645,1103279,1210.TW
2015-08-12 00:00:00+08:00,10.85671006136533,10.9652772752035,10.829568886930875,10.938136100769043,822599,1210.TW
2015-08-13 00:00:00+08:00,10.88385249384996,10.992419707688128,10.85671006136533,10.938136100769043,549209,1210.TW
2015-08-14 00:00:00+08:00,10.938135545084032,10.992419149245373,10.883851940922693,10.965276718139648,512757,1210.TW
2015-08-17 00:00:00+08:00,10.965276688313011,10.965276688313011,10.856709480285645,10.856709480285645,623328,1210.TW
2015-08-18 00:00:00+08:00,10.856709081224881,10.938135113277477,10.829567909240723,10.829567909240723,817738,1210.TW
2015-08-19 00:00:00+08:00,10.80242765817947,10.829568832477454,10.313875198364258,10.313875198364258,2624540,1210.TW
2015-08-20 00:00:00+08:00,10.286733558819737,10.286733558819737,9.716756308985607,9.961031913757324,3120287,1210.TW
2015-08-21 00:00:00+08:00,9.771038941767179,9.798180742814797,9.526762732338613,9.55390453338623,3042523,1210.TW
2015-08-24 00:00:00+08:00,9.228202169424744,9.391052322325228,8.60394083871063,9.038208961486816,4123931,1210.TW
2015-08-25 00:00:00+08:00,8.685367995678604,9.038210144656848,8.685367995678604,9.011068344116211,3571076,1210.TW
2015-08-26 00:00:00+08:00,9.038211043128404,9.798181533813477,8.956786262437227,9.798181533813477,4236932,1210.TW
2015-08-27 00:00:00+08:00,9.970581342936724,9.9993150355353,9.740712468066048,9.826912879943848,2633046,1210.TW
2015-08-28 00:00:00+08:00,9.941848313845586,10.056783091910502,9.913114619329358,9.970582008361816,1223570,1210.TW
2015-08-31 00:00:00+08:00,10.056782945788324,10.056782945788324,9.826913392998431,9.855647087097168,823814,1210.TW
2015-09-01 00:00:00+08:00,9.855646722104645,9.99931518727773,9.798180001953346,9.941847801208496,607532,1210.TW
2015-09-02 00:00:00+08:00,9.82691485119983,9.94184964464978,9.769448120392914,9.884382247924805,1018224,1210.TW
2015-09-03 00:00:00+08:00,9.941847801208496,9.970581494243113,9.884380415139262,9.941847801208496,701092,1210.TW
2015-09-04 00:00:00+08:00,9.970582587591025,10.286653245631292,9.970582587591025,10.056783676147461,1364518,1210.TW
2015-09-07 00:00:00+08:00,10.056782573346965,10.056782573346965,9.941847801208496,9.941847801208496,368164,1210.TW
2015-09-08 00:00:00+08:00,10.43032045331605,10.43032045331605,10.056783090572734,10.200450897216797,1306195,1210.TW
2015-09-09 00:00:00+08:00,10.25791887071816,10.344119953571,10.229185176433882,10.286652565002441,1236936,1210.TW
2015-09-10 00:00:00+08:00,10.34412031975967,10.459054435047564,10.286652929156729,10.430320739746094,764276,1210.TW
2015-09-11 00:00:00+08:00,10.430320809391752,10.487788200378418,10.344120388829749,10.487788200378418,946535,1210.TW
2015-09-14 00:00:00+08:00,10.430320889089304,10.459054584802189,10.286653076442876,10.315386772155762,869986,1210.TW
2015-09-15 00:00:00+08:00,10.401588885008756,10.487789314729751,10.286654090823344,10.372855186462402,1159172,1210.TW
2015-09-16 00:00:00+08:00,10.40158771036261,10.430320739746094,10.34412031975967,10.430320739746094,843255,1210.TW
2015-09-17 00:00:00+08:00,10.459054946899414,10.516522340314731,10.37285452269446,10.459054946899414,1032805,1210.TW
2015-09-18 00:00:00+08:00,10.516521596421425,10.63145637512207,10.43032051239594,10.63145637512207,1318345,1210.TW
2015-09-21 00:00:00+08:00,10.51652352750301,10.51652352750301,10.315388293761686,10.401589393615723,803158,1210.TW
2015-09-22 00:00:00+08:00,10.401587779816413,10.487788200378418,10.372854084323082,10.487788200378418,897933,1210.TW
2015-09-23 00:00:00+08:00,10.45905406479015,10.45905406479015,10.286652565002441,10.286652565002441,970837,1210.TW
2015-09-24 00:00:00+08:00,10.286653065780815,10.545255661010742,10.20045131281351,10.545255661010742,1611176,1210.TW
2015-09-25 00:00:00+08:00,10.51652352750301,10.545257227454355,10.344121993713031,10.401589393615723,696232,1210.TW
2015-09-29 00:00:00+08:00,10.401589393615723,10.401589393615723,10.401589393615723,10.401589393615723,0,1210.TW
2015-09-30 00:00:00+08:00,10.344121993713031,10.430322427648973,10.315388293761686,10.401589393615723,398541,1210.TW
2015-10-01 00:00:00+08:00,10.459054435047564,10.487788130349035,10.40158771036261,10.430320739746094,697447,1210.TW
2015-10-02 00:00:00+08:00,10.487788710640427,10.516522407531738,10.430321316857803,10.516522407531738,529768,1210.TW
2015-10-05 00:00:00+08:00,10.573990254484947,10.976262028203516,10.573990254484947,10.918794631958008,1639123,1210.TW
2015-10-06 00:00:00+08:00,11.033727653052265,11.091195043540067,10.803858757019043,10.803858757019043,1546778,1210.TW
2015-10-07 00:00:00+08:00,10.918794631958008,10.976262028203516,10.832593537589743,10.918794631958008,1302549,1210.TW
2015-10-08 00:00:00+08:00,10.947527682071692,11.004995074915577,10.746391141200084,10.775125503540039,1287969,1210.TW
2015-10-12 00:00:00+08:00,10.918793165393742,10.918793165393742,10.861325776867,10.890059471130371,594166,1210.TW
2015-10-13 00:00:00+08:00,10.918794474631435,11.03372859954834,10.918794474631435,11.03372859954834,895503,1210.TW
2015-10-14 00:00:00+08:00,11.033726840948177,11.263595720062595,10.947526427478982,11.148661613464355,1155527,1210.TW
2015-10-15 00:00:00+08:00,11.20612993791217,11.349799090040932,11.20612993791217,11.29233169555664,953826,1210.TW
2015-10-16 00:00:00+08:00,11.321066473006868,11.608402124107194,11.321066473006868,11.493467330932617,1640338,1210.TW
2015-10-19 00:00:00+08:00,11.637134403319273,11.665867430546825,11.378531830927784,11.522199630737305,1160387,1210.TW
2015-10-20 00:00:00+08:00,11.493466513522483,11.752070445691544,11.493466513522483,11.60840129852295,1351152,1210.TW
2015-10-21 00:00:00+08:00,11.72333481683781,11.72333481683781,11.493465271673873,11.522199630737305,806803,1210.TW
2015-10-22 00:00:00+08:00,11.522200807727998,11.608401230051893,11.522200807727998,11.550933837890625,571080,1210.TW
2015-10-23 00:00:00+08:00,11.550933837890625,11.637135592050534,11.522200807727998,11.550933837890625,651274,1210.TW
2015-10-26 00:00:00+08:00,11.579669091731606,11.579669091731606,11.46473429855703,11.493467330932617,592951,1210.TW
2015-10-27 00:00:00+08:00,11.493466977318972,11.52220134064662,11.321066124697394,11.349799156188965,976912,1210.TW
2015-10-28 00:00:00+08:00,11.378533544442393,11.378533544442393,11.206130027770996,11.206130027770996,855405,1210.TW
2015-10-29 00:00:00+08:00,11.20612884915015,11.292330598419456,11.14866212616723,11.177395820617676,505467,1210.TW
2015-10-30 00:00:00+08:00,11.17739581098921,11.378532337887032,11.119928422137823,11.321064949035645,495746,1210.TW
2015-11-02 00:00:00+08:00,11.34979797754337,11.378532337887032,11.206128839496936,11.321064949035645,436208,1210.TW
2015-11-03 00:00:00+08:00,11.234863505439714,11.321065256979532,11.206129144314449,11.263596534729004,654920,1210.TW
2015-11-04 00:00:00+08:00,11.37853248072749,11.464732899168718,11.321065091154686,11.435999870300293,1128795,1210.TW
2015-11-05 00:00:00+08:00,11.493467330932615,11.550934727519905,11.436001266181444,11.493467330932617,962331,1210.TW
2015-11-06 00:00:00+08:00,11.522201695144318,11.579669091731606,11.436001266181444,11.493467330932617,1257592,1210.TW
2015-11-09 00:00:00+08:00,11.493466819567145,11.57966857653086,11.378533363342285,11.378533363342285,878492,1210.TW
2015-11-10 00:00:00+08:00,11.378533386207192,11.378533386207192,11.234864234924316,11.234864234924316,622113,1210.TW
